text,label
Since I'm a Redneck I'm gonna pull up to the Heritage game Friday blaring some Hank Williams with my cowboy hat and blue jeans #yeahbuddy,1
"@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...",-1
@missjillscott it's ok; I understand. I though I was gonna die when I sat so close to the stage at your concert in Greensboro last Friday!,1
@TheNameIsCasie today I started pre-planning my March trip to WPPI and to visit @GussySews in CA. I CANNOT wait to see you again!!,1
"@_eryflores: March 16 Luke Bryan is gonna at the Houston Rodeo. I HAVE to go, Its a MUST!",1
@SI_PeterKing Here's your story from today: Supporting the Lions continues to be super depressing for Detroiters.,-1
Tomorrow Venus will transit across the sun.  It won't happen again for a century.  Programme about it on BBC2 at 9 tonight.   #spacefact,0
Seems my new iPod doesn't like Kasabian very much- laptop has crashed every time it's got to syncing Empire. 10th time lucky...,-1
"@GSYellin I don't think CNY will be hit too hard, but it may be utilized if there are any power outages #NewhouseSM4",0
Up All Night live is on September 28th on Nick to all you Aussie Directioners :),1
"Conrad Murray's trial is set for September 8th, it will be shown on live television. I am watching it. #JusticeForMJ",0
Tomorrow... I'm on the air live at 9:05 on wjct radio. Then on TV taping for good morning Jacksonville at 10:30. #excitingtimes,1
Great game...tremendous way to start the season. Bring it on and next Sunday Real Madrid v Barcelona.,1
Nuit Blanche is this weekend! Plan your night with the Personal Itinerary Planner: http://ow.ly/6DvSS @sbnuitblancheTO #snbTO,0
"Luna is taking a break today, not perfecting any major aspects to any of the other 6 planets, until she will meet Jupiter tomorrow morning",-1
Im embracing the oversized sun glass look with my new glasses. They are too awesome not to. I feel like Jackie O:),1
"Nurgh, there's a stack of new MTA's that need to be dealt with but I just can't be dealing with the crappy new URL thing today D:",-1
"Halifa Ayan Yusuf is 21 Years Old, she was born in Hargeisa in Somalia n she is ready for the finals at the Mlimani City Hall on December 7",0
"Did you see that Andy Carroll header? What technique! ""C'mon! that's not technique. Technique is passing the ball 5 yards 50 times.""",-1
Thanks for making this snowy day so pleasant!  Echo and Penny will be in Friday morning at 10!,1
Cowboys tonight to see eli young band ;),0
RT @Johnny_Shah: Comedy Central RT @Lord_Sugar What channel is Arsenal game on tonight,0
I think Big Bang should tell us where they're celebrating TOP's birthday on Sunday so VIPs can come celebrate together with them ^^ LOL,1
"I just saw 30 seconds of TP's ""Good Deeds"". He's a 5th generation ivy league graduate? I mean there were a few but... #soextra",0
Bible Study at #FFChurch tonight! So stoked! Haven't been back since NY and Bama.,1
New blog post : Marvel's Phase Two Kicks Off with 'Iron Man 3' Trailer on October 23rd http://t.co/u9rZyxkz,0
@stephyyboo15 Lol. Maybe Friday since I'm going to Georgetown.,0
NodaRioty happening tomorrow night at Neighborhood Theatre. Put it on your social agenda to come out support your local artist!!!,0
@Dingle_Berry19 good to hear. I'm racing saturday in New Castle at Blue Diamond. Then have a big ride day sun with one of our distributors.,1
14th page in Hindu TN edition :(.  Gadkari was on first page though. Media will one day sell India for bread crumbs thown by dynasty,-1
"Live Blog - Friday, November 2 at NOON EDT: The Breeders' Cup is here. Join, Tom, Pete, and Frank to talk about ... http://t.co/2WNdwEyr",0
"If he truly loves his party, Boehner should be doing all he can to schedule Obama's address on the same night as the GOP debate.",0
She is the perfect theme song for a homie out on saturday night with a bottle of Rohypnol,1
BJP members walk out from JPC meeting on 2G: Bharatiya Janata Party (BJP) members on Tuesday walked out of the p... http://t.co/pOvV7bds,-1
@buckwoody This tweet was poorly timed. Surely they'd be hidden... RT @Windows 12 handy tips for Windows 7 that you may not know,-1
"After months of contemplation, I will unveil my remix to ""Ni**as In Paris"" on the 23rd live.",0
@sunnyjim123 Yeah that'll be enough for him now. That was devastating. I think Price would be Vitali Klitschko tomorrow if he had the chance,-1
One more day of work before rugby filled weekend. Hurry up Saturday! #esherrugby #refereeing #excited,1
"Boehner tells Obama that sorry, the House is all booked up for Sept 7, maybe you can come another day... http://j.mp/qaXCPV",-1
"I've got 2 tickets to see Leonard Cohen in Rosemont, IL on November 23 that I can't use. Anyone interested? Face value is about $300.",0
Tony Romo better be on point tonight! don't have time to deal with his foolishness!,-1
Im so mad at Catholics im going to a Baptist church tomorrow and converting #boilingmad,-1
Take care (geddit) to see A Celebration of Harold Pinter at IP on Sat Aug 25 with celebrated actor Julian Sands - 01943 609539 for tickets,1
@jill_kolencik3 alright my friend @nknight11 saw this hot blonde Alex girl from Chardon at the game Friday. And he wants to know who it is.,1
@KarlousM fuck w/ the pack at jett lounge on Friday if u off...u know i got ya,-1
"May be not Sachin, but Virat Kohli definitely reminds one of Ricky Ponting. The authority with which he makes his strokes quite similar...",0
"Depending on your sensibilities, Unofficially Yours may seem progressive or derivative. Too bad the leads can't supply the heat it needed.",-1
"@matt_edmeades: Sheffield Wednesday linked with roger Johnson, Ivan klasnic and Michael Antonio. Big coups if they get them. #massive ? ;)",1
I'm stuck in London again... :( I don't wanna spend the night in McDonald's!,-1
Hopefully I have a better day tomorrow...today was just cow shit. Well...IM GOING TO BIG BANG CONCERT SO OF COURSE IT'S GONNA BE BOMB!,1
@princesslisa I want Sanchez to go away and have Mota be 5th starter!,-1
Benesch spins and fires from close in and puts a low bounce shot past Rose.  Assist to Pires #wla @beniboi21 4th goal of the night.,0
Distin's derby disappointment: Sylvain Distin has voiced his frustration at taking just a point from Sunday's Mersey... http://t.co/Fob4ZxLR,-1
Fabio Capello (Russia's head-coach) wishes Cristiano's injury was more serious. (Russia will play against Portugal tomorrow in the WCQ),-1
Tottenham v Wigan: Match Preview:: Tottenham and Wigan are set to meet at White Hart Lane this Saturday as the ... http://t.co/hCcGRbLu,0
@OhStrawn 25-21 Warriors at the end of the 1st. Bogut looking good in the opening 6 Points in 6 minutes 3 Rebs. Steph looks a little nervous,1
"Save the night, save the day. Save the love, come what may. Love is worth everything we pay. #tebakLagu #duet #barat *clue, OST.nya Zorro*",1
"@HockeyyInsiderr "" @OilersNow: Gagner's agent says talks continue, will have hearing on Friday if no deal"" MSM just proved you're #clueless!",-1
"@wiz52 Yes, Dickens tomorrow night indeed. @SeanPeterBudge you too. Charles Dickens Tavern on Collins St. Get there 45mins+ before KO.",0
Sarah G. Day last Sunday!! Monday!! Tuesday!! Wednesday!! & xempre ngaung Thursday!! kip it up POPTSERS!!<3,0
Janowicz was #221 in January and the win over Murray today takes him to #46 - Good year! Mega potential! #36 if he beats Tipsarevic.,1
If they play New Born tomorrow instead of SS I will throw one of the mouldy donuts in the flat at Bellamy and his shitey roulette wheel,-1
#catherinebelll I watched good witch for the 1st time.  what a wonderful show.  I've seen all ur JAG and Army Wives.  Ur fan  Ara,1
I just commented: Looks like Newcastle will be without Krul & Coloccini for monday night... in the Everton FC App http://t.co/mHmU00h4,0
Is Martin Atkinson being brought out on Wednesday to 'even it up',0
Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.,1
#BusinessNews P&G shifts top executives to Singapore: US consumer giant Procter and Gamble (P&G) said Friday it ... http://t.co/XI1yXQwh,0
@mperillo86 watching Cannavaro on the 2nd even more embarrassing.,-1
"#Vbnss Daily Digit: Exchanges lost $1 mln a day - Oct 31 - NYSE, Nasdaq, and the CBOE each lost about $1 million in ... http://t.co/k7Zh7sgC",-1
Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a,1
THIS FRIDAY the Food & Film Series presents the Jim Henson cult classic Labyrinth at the Miners Foundry Cultural... http://t.co/eax0gI0B,0
@WDBJ7Weather: Winter Storm Watch for portions of the WDBJ7 viewing area until 8:00pm Tuesday. http://t.co/KAbYDqZtwe may get snowed in ;),1
Who to the bell game tomorrow though,0
"Parsons also confirmed w/ TW reporter abt JLin's popularity, also 'promised' he'll visit Taiwan next yr http://t.co/ER67bSxy",0
@ruanlouw75 Are you available to play Sunday in the President's Day game?,0
"Have you picked up your December issue of WDC yet? It includes a full in-depth review of Nikon's D600,... http://t.co/aM5297hY",1
RT @msolveig: We love Italy ! Tonight in Marina di Pietrasanta with @IamLafaille,1
@vegan_punk Ayup! Hope alls okay. We're heading Chesters on Sat if you guys are free and fancy meeting for some lunch? No probs...,1
If anyone wants to go to the duke game Saturday with the kershaw county Clemson club please inbox me!,0
"Goodnight,Irene.Al,you are easily amused. This club stinks.I think that the Brewers may upset the apple cart and win the NL pennant.",-1
haven't watched TTOA with Eng Sub yet. gotta sleep now. gonna watch it tomorrow. (~O~)zZ Gud nite tlist.,0
@GavinRossdale Good morning Gavin! Welcome to my country. Have a good time in Gampel. Sorry can't make it tonight but will see you Monday :),1
"Without Carl Nicks, Bucs to shuffle O-line: Some major news out of the Tampa Bay Buccaneers on Tuesday afternoon... http://t.co/jAXDgq0P",-1
"Tickets selling well for Northern Lights talk with @kielder_obs on Thurs 8 Nov, 6.30pm Central Library. To book http://t.co/yFM1XAwd",1
@pabsty27 Member Monday for Prelim v Crows from 9am-9pm tomorrow through Ticketek. 4 tickets per barcode with max of 8 in a transaction,0
This week is Social Media Week and tomorrow the LGA are hosting a Tweeterthon which I will be taking part in. Follow me at work #ourday,0
@funfunfunfest is coming up this weekend!! We're super excited! Playing the Blue Stage on Sat night right before A$AP Rocky!,1
"I'm going to Pierce the Veil at Backstage Live in San Antonio, TX - Oct 18 http://t.co/t3d8Fblw",0
Terrible play call on 2nd and 7. Victor Cruz on a slant? TE? Nicks sideline? How about any of those?,-1
"Long drive too Kentucky tomorrow hopefully gonna get the big buck we caught on cam, at least we got @ChaseRiceMusic playing in the Chevy! <3",1
"Saltalamacchia is the 4th Red Sox catcher to hit at least 16 HR in back-to-back seasons, joining Carlton Fisk, Rich Gedman and Jason Varitek",0
I just got my vans for tomorrow:D yay and my shirt green i have a grup that going to be lile that:D yay photo tomorrow<3,1
"Coming up in the 4pm (Eastern) hour, another chance for you to win tickets to tomorrow night's Hudson Family... http://t.co/6p2EWtay",0
"Maniaci on Casimir Pulaski Day (March 1, 04): ""Some people call it a holiday."" Judge: ""I call it a holiday.""Courtroom laughs#DrewPeterson",0
Why does the Knicks/Heat game have to come on tomorrow night during BibleBall? Oh well I'd rather play than watch any day!,-1
Colts game tonight! Yay!,1
"Hope everyone made it to the UC in time to see the Bulls raise their 21st straight Financial Champs banner. A true dynasty, we have.",1
Just cus it's Friday here are 62 reasons why Bill Murray is awesome http://t.co/e78cx5hQ,1
Giants 3rd-round pick failed drug test at NFL Combine: Jayron Holsey knew it would hurt him bec... http://t.co/PZPzx0Dv #newyork #sports,-1
yeaaa it's goin down this Sunday @ Jays 2!!! Come & help yah girl Tressa Celebrate her 26th BDAY!!! Your already know what time it is!!! ...,0
If you thought the London Riots were bad just wait til the Mexico City Riots break out once they get word Lopez Tonight got cancelled,-1
Good morning Bomb Squad family! I hope you all have a lovely Saturday!,1
"Pires""For Cesc it is difficult because at Arsenal he knew he was going to play every Saturday, was the captain of the team and a crack.''",0
Roger Johnson looked good on Tuesday. Looks like he wants to play for us now. Hopefully he'll show why we paid the money for him! #wwfc,1
Italy: Former PM Silvio Berlusconi was indicted Tuesday with new criminal charges   - Breaking News Buzz http://t.co/vs9lQCNC,0
Niggas is having 7th grade fights on here you in high school I CAN'T EVEN DEAL.,-1
@Kareembynature LOOOL errr.. I'll have to it watch it today (was watching Celebrity Juice last night),1
@OriginalKingD: So you want people like Chief Keef & Ted Nugent to have guns. c'mon son #debate,-1
RT @nfl: Twitterverse blowing up about Shannon Sharpe's awesome Hall of Fame speech. We'll have the video clip on NFL.com a little later ...,1
"Forget the garlic, the soup is DISGUSTING! Thanks for nothing, Saturday Kitchen.",-1
Belladonna's Zylona is at Aladdin's tonight - come enjoy the show!  Hold on to your hookahs - here's directions http://t.co/80FMrRs,1
"@ElyTheEthiopian 13th. There is no Android device worth buying outside of the Nexus line, in my opinion. Especially not the Galaxy S line",-1
I challenge Katie to stick pins in my eyes tomorrow. I dare you.,0
The DUKE is LOOSE. Duke Johnson pounds it in for a 7 yard Touchdown. #Miami leads #VTech 27-12 in the 4th.,1
"@marissssx3 i would just like to say i will not be singing tomorrow, i barely have a voice.. you and trina are on your own :p",-1
